Timestamp, Iteration, Pressure, Depth, Ext Temp, Int Temp, Euler X, Euler Y, Euler Z, GYRO X, GYRO Y, GYRO Z, LINEAR X, LINEAR Y, LINEAR Z, ACCL X, ACCL Y, ACCL Z, GRAV X, GRAV Y, GRAV Z, Errors
2616290,4019,0.00,-10.04,20.00,INTERNAL TEMP,230.88,50.94,100.50,-0.12,0.10,0.03,-0.02,-0.05,-0.01,7.58,-6.12,-1.14,7.61,-6.07,-1.12,1
2616931,4020,0.00,-10.04,20.00,INTERNAL TEMP,231.75,50.50,100.06,-0.10,0.03,0.07,-0.03,0.08,0.00,7.54,-6.05,-1.08,7.56,-6.13,-1.09,1
2617575,4021,0.00,-10.04,20.00,INTERNAL TEMP,232.50,49.75,100.06,0.00,0.05,0.05,-0.11,-0.10,0.03,7.32,-6.33,-1.06,7.48,-6.24,-1.10,1
2618217,4022,0.00,-10.04,20.00,INTERNAL TEMP,232.63,51.19,100.31,0.03,-0.04,-0.02,-0.07,0.00,0.00,7.57,-6.04,-1.10,7.64,-6.03,-1.10,1
2618887,4023,0.00,-10.04,20.00,INTERNAL TEMP,231.50,50.94,100.19,-0.02,-0.02,-0.02,-0.15,-0.05,0.04,7.47,-6.13,-1.05,7.62,-6.07,-1.09,1
2619530,4024,0.00,-10.04,20.00,INTERNAL TEMP,228.00,50.44,100.44,0.04,-0.06,0.01,-0.11,-0.10,0.00,7.43,-6.25,-1.16,7.56,-6.13,-1.13,1
2620173,4025,0.00,-10.04,20.00,INTERNAL TEMP,225.81,51.13,101.00,0.05,-0.04,-0.01,-0.08,-0.05,0.10,7.54,-6.09,-1.06,7.63,-6.03,-1.17,1
2620804,4026,0.00,-10.04,20.00,INTERNAL TEMP,223.19,50.75,101.06,0.06,-0.01,-0.00,-0.05,-0.02,0.10,7.55,-6.09,-1.15,7.59,-6.08,-1.18,1
2621451,4027,0.00,-10.04,20.00,INTERNAL TEMP,221.25,51.06,101.50,0.10,-0.04,-0.04,-0.03,0.02,0.12,7.59,-6.01,-1.10,7.63,-6.03,-1.23,1
2622091,4028,0.00,-10.04,20.00,INTERNAL TEMP,218.75,51.19,101.25,-0.00,-0.03,0.03,-0.14,-0.15,0.21,7.49,-6.17,-0.98,7.64,-6.02,-1.20,1
2622733,4029,0.00,-10.04,20.00,INTERNAL TEMP,216.56,50.75,100.13,0.05,-0.02,-0.01,-0.02,0.00,0.19,7.57,-6.09,-0.89,7.59,-6.10,-1.09,1
2623401,4030,0.00,-10.04,20.00,INTERNAL TEMP,214.13,50.94,100.06,0.05,-0.04,-0.07,-0.02,0.00,0.02,7.59,-6.07,-1.05,7.62,-6.07,-1.08,1
2624045,4031,0.00,-10.04,20.00,INTERNAL TEMP,213.88,51.31,100.31,-0.02,-0.01,0.02,-0.06,0.03,0.09,7.58,-5.98,-1.00,7.65,-6.02,-1.09,1
2624687,4032,0.00,-10.04,20.00,INTERNAL TEMP,214.19,50.88,101.06,0.01,0.02,0.00,-0.07,0.00,0.16,7.53,-6.06,-1.02,7.61,-6.06,-1.18,1
2625330,4033,0.00,-10.04,20.00,INTERNAL TEMP,214.56,50.69,101.31,-0.05,0.00,-0.02,-0.12,-0.07,0.11,7.46,-6.16,-1.10,7.59,-6.08,-1.22,1
2625999,4034,0.00,-10.04,20.00,INTERNAL TEMP,216.13,51.06,100.63,-0.06,0.00,-0.03,-0.14,-0.07,0.08,7.48,-6.13,-1.05,7.62,-6.05,-1.13,1
2626642,4035,0.00,-10.04,20.00,INTERNAL TEMP,214.69,51.25,100.44,-0.00,0.00,0.01,-0.11,-0.10,0.09,7.53,-6.13,-1.02,7.65,-6.03,-1.11,1
2627284,4036,0.00,-10.04,20.00,INTERNAL TEMP,212.63,51.38,100.63,0.00,-0.02,-0.03,-0.10,-0.10,0.06,7.56,-6.11,-1.06,7.66,-6.01,-1.12,1
2627916,4037,0.00,-10.04,20.00,INTERNAL TEMP,211.81,51.63,100.88,-0.02,-0.01,0.00,-0.09,-0.09,0.08,7.58,-6.06,-1.06,7.68,-5.97,-1.15,1
2628598,4038,0.00,-10.04,20.00,INTERNAL TEMP,211.56,51.63,101.00,-0.01,0.00,0.01,-0.13,-0.10,0.09,7.55,-6.07,-1.06,7.69,-5.96,-1.16,1
2629240,4039,0.00,-10.04,20.00,INTERNAL TEMP,211.69,51.31,100.81,0.01,0.03,-0.00,-0.12,-0.06,0.02,7.53,-6.08,-1.12,7.65,-6.01,-1.14,1
2629882,4040,0.00,-10.04,20.00,INTERNAL TEMP,212.69,51.56,100.88,0.01,0.03,0.01,-0.09,-0.03,0.07,7.58,-6.01,-1.07,7.68,-5.98,-1.15,1
2630516,4041,0.00,-10.04,20.00,INTERNAL TEMP,212.88,51.81,101.13,0.03,-0.00,0.01,-0.11,-0.06,0.07,7.59,-6.01,-1.10,7.71,-5.94,-1.17,1
2631195,4042,0.00,-10.04,20.00,INTERNAL TEMP,212.19,51.63,101.06,-0.01,-0.02,-0.01,-0.11,-0.06,0.06,7.57,-6.04,-1.10,7.69,-5.97,-1.16,1
2631835,4043,0.00,-10.04,20.00,INTERNAL TEMP,211.75,51.25,100.81,-0.02,-0.01,-0.03,-0.12,-0.03,0.08,7.52,-6.05,-1.06,7.65,-6.02,-1.15,1
2632467,4044,0.00,-10.04,20.00,INTERNAL TEMP,211.69,51.25,100.75,-0.01,-0.02,-0.02,-0.12,-0.12,0.06,7.52,-6.14,-1.07,7.65,-6.02,-1.14,1
2633149,4045,0.00,-10.04,20.00,INTERNAL TEMP,210.75,51.50,100.88,0.00,-0.01,-0.03,-0.15,-0.04,0.10,7.52,-6.02,-1.05,7.68,-5.98,-1.15,1
2633789,4046,0.00,-10.04,20.00,INTERNAL TEMP,209.06,51.38,100.75,-0.03,-0.02,0.00,-0.12,-0.09,0.04,7.53,-6.09,-1.10,7.66,-6.00,-1.14,1
2634430,4047,0.00,-10.04,20.00,INTERNAL TEMP,208.25,51.56,100.63,-0.02,-0.00,0.01,-0.10,-0.10,0.06,7.57,-6.09,-1.05,7.68,-5.99,-1.12,1
2635067,4048,0.00,-10.04,20.00,INTERNAL TEMP,207.00,51.13,100.75,-0.01,0.01,0.02,-0.08,-0.15,0.03,7.55,-6.19,-1.11,7.63,-6.03,-1.15,1
2635745,4049,0.00,-10.04,20.00,INTERNAL TEMP,207.81,51.56,100.88,0.00,0.00,0.02,-0.11,-0.11,0.12,7.57,-6.10,-1.02,7.68,-5.98,-1.15,1
2636386,4050,0.00,-10.04,20.00,INTERNAL TEMP,209.00,51.69,101.13,-0.03,0.03,-0.03,-0.10,-0.11,0.09,7.58,-6.07,-1.08,7.69,-5.95,-1.17,1
2637018,4051,0.00,-10.04,20.00,INTERNAL TEMP,210.00,51.38,100.75,-0.03,-0.00,-0.00,-0.11,-0.09,0.08,7.54,-6.10,-1.05,7.66,-6.00,-1.14,1
2637664,4052,0.00,-10.04,20.00,INTERNAL TEMP,210.44,50.94,100.63,0.01,0.00,-0.02,-0.12,-0.03,0.07,7.49,-6.09,-1.06,7.61,-6.06,-1.14,1
2638341,4053,0.00,-10.04,20.00,INTERNAL TEMP,211.19,50.44,100.94,0.03,-0.01,0.06,0.00,-0.26,-0.14,7.56,-6.39,-1.33,7.55,-6.13,-1.18,1
2638984,4054,0.00,-10.04,20.00,INTERNAL TEMP,213.25,51.69,101.13,-0.07,0.02,0.06,-0.05,-0.25,0.01,7.63,-6.22,-1.16,7.69,-5.96,-1.17,1
2639619,4055,0.00,-10.04,20.00,INTERNAL TEMP,212.50,51.00,100.19,-0.06,-0.01,-0.07,-0.12,0.15,0.15,7.49,-5.91,-0.93,7.62,-6.06,-1.09,1
2640261,4056,0.00,-10.04,20.00,INTERNAL TEMP,212.75,50.88,100.88,0.03,-0.01,-0.02,-0.06,0.04,0.03,7.54,-6.03,-1.13,7.61,-6.07,-1.16,1
2640904,4057,0.00,-10.04,20.00,INTERNAL TEMP,213.44,51.38,100.94,-0.02,-0.06,-0.11,-0.10,-0.03,0.09,7.56,-6.03,-1.06,7.66,-6.00,-1.16,1
2641545,4058,0.00,-10.04,20.00,INTERNAL TEMP,213.19,51.06,100.50,0.01,-0.01,-0.07,-0.12,0.00,0.06,7.50,-6.05,-1.06,7.63,-6.05,-1.12,1
2642181,4059,0.00,-10.04,20.00,INTERNAL TEMP,213.81,51.56,101.25,-0.01,-0.02,-0.03,-0.18,-0.10,0.06,7.48,-6.07,-1.11,7.68,-5.97,-1.19,1
2642824,4060,0.00,-10.04,20.00,INTERNAL TEMP,213.44,51.31,100.56,-0.04,-0.03,-0.03,-0.12,-0.09,0.07,7.52,-6.11,-1.05,7.65,-6.02,-1.13,1
2643502,4061,0.00,-10.04,20.00,INTERNAL TEMP,213.44,51.25,100.56,-0.01,-0.01,0.01,-0.11,-0.08,0.09,7.53,-6.11,-1.03,7.64,-6.03,-1.12,1
2644134,4062,0.00,-10.04,20.00,INTERNAL TEMP,213.63,51.19,100.94,-0.01,-0.02,0.02,-0.11,-0.18,0.02,7.53,-6.21,-1.15,7.64,-6.02,-1.16,1
2644781,4063,0.00,-10.04,20.00,INTERNAL TEMP,213.75,51.38,100.75,-0.01,-0.03,0.02,-0.10,-0.10,0.06,7.55,-6.11,-1.08,7.66,-6.00,-1.14,1
2645456,4064,0.00,-10.04,20.00,INTERNAL TEMP,213.69,51.38,100.81,-0.01,0.01,0.03,-0.13,-0.11,0.02,7.52,-6.12,-1.12,7.66,-6.00,-1.14,1
2646099,4065,0.00,-10.04,20.00,INTERNAL TEMP,213.38,51.38,101.00,-0.06,-0.01,-0.00,-0.11,0.01,0.12,7.54,-5.99,-1.05,7.66,-6.00,-1.17,1
2646734,4066,0.00,-10.04,20.00,INTERNAL TEMP,212.50,51.00,100.56,-0.03,-0.02,-0.00,-0.16,0.01,0.10,7.46,-6.04,-1.02,7.62,-6.06,-1.13,1
2647375,4067,0.00,-10.04,20.00,INTERNAL TEMP,212.38,51.19,100.94,0.02,-0.03,0.03,-0.14,-0.07,0.03,7.49,-6.10,-1.13,7.64,-6.03,-1.16,1
2648055,4068,0.00,-10.04,20.00,INTERNAL TEMP,212.19,51.44,101.44,0.06,-0.02,0.02,-0.10,-0.04,0.15,7.58,-6.05,-1.10,7.67,-5.98,-1.21,1
2648688,4069,0.00,-10.04,20.00,INTERNAL TEMP,211.00,51.06,101.13,0.04,-0.02,-0.02,-0.09,-0.02,0.13,7.53,-6.06,-1.05,7.62,-6.04,-1.19,1
2649334,4070,0.00,-10.04,20.00,INTERNAL TEMP,210.25,50.94,100.63,0.04,-0.02,0.05,-0.08,-0.11,-0.01,7.53,-6.18,-1.16,7.61,-6.06,-1.14,1
2649976,4071,0.00,-10.04,20.00,INTERNAL TEMP,210.13,51.25,101.06,0.01,0.00,0.02,-0.06,-0.01,0.09,7.58,-6.03,-1.08,7.65,-6.01,-1.18,1
2650654,4072,0.00,-10.04,20.00,INTERNAL TEMP,208.75,50.88,100.50,-0.01,-0.02,-0.02,-0.06,-0.05,0.06,7.54,-6.13,-1.06,7.61,-6.08,-1.13,1
2651290,4073,0.00,-10.04,20.00,INTERNAL TEMP,210.13,51.88,101.81,-0.05,0.06,-0.10,-0.37,0.80,0.26,7.34,-5.11,-0.97,7.72,-5.91,-1.24,1
2651931,4074,0.00,-10.04,20.00,INTERNAL TEMP,216.69,55.00,102.19,-0.07,0.04,-0.02,-0.08,-0.09,-0.02,7.94,-5.58,-1.21,8.03,-5.49,-1.19,1
2652571,4075,0.00,-10.04,20.00,INTERNAL TEMP,220.25,56.06,101.81,-0.04,0.03,-0.03,-0.13,-0.12,0.13,8.00,-5.47,-0.99,8.14,-5.34,-1.12,1
2653238,4076,0.00,-10.04,20.00,INTERNAL TEMP,220.25,54.94,101.06,-0.03,0.02,0.04,-0.06,-0.01,-0.04,7.95,-5.54,-1.12,8.02,-5.53,-1.08,1
2653883,4077,0.00,-10.04,20.00,INTERNAL TEMP,220.19,53.75,100.44,-0.04,0.03,0.02,-0.09,-0.08,0.02,7.81,-5.79,-1.02,7.90,-5.70,-1.05,1
2654525,4078,0.00,-10.04,20.00,INTERNAL TEMP,221.75,53.88,100.13,-0.03,0.02,-0.00,-0.12,-0.12,-0.01,7.80,-5.81,-1.04,7.92,-5.68,-1.02,1
2655204,4079,0.00,-10.04,20.00,INTERNAL TEMP,223.94,54.56,100.25,-0.02,0.02,0.01,-0.13,-0.16,-0.07,7.88,-5.77,-1.09,7.99,-5.59,-1.01,1
2655839,4080,0.00,-10.04,20.00,INTERNAL TEMP,224.31,54.25,100.25,-0.01,0.00,0.01,-0.08,-0.10,0.00,7.87,-5.73,-1.01,7.96,-5.63,-1.02,1
2656481,4081,0.00,-10.04,20.00,INTERNAL TEMP,224.13,54.06,100.31,0.00,-0.00,-0.00,-0.08,-0.07,0.00,7.85,-5.73,-1.03,7.94,-5.65,-1.03,1
2657123,4082,0.00,-10.04,20.00,INTERNAL TEMP,223.44,53.50,99.94,0.00,0.01,-0.02,-0.19,-0.10,-0.03,7.68,-5.84,-1.04,7.88,-5.74,-1.00,1
2657789,4083,0.00,-10.04,20.00,INTERNAL TEMP,223.25,53.31,99.94,0.03,0.01,0.03,-0.04,-0.09,-0.04,7.81,-5.86,-1.05,7.86,-5.76,-1.00,1
2658435,4084,0.00,-10.04,20.00,INTERNAL TEMP,223.88,53.50,99.94,0.01,0.00,0.02,-0.03,-0.09,-0.08,7.84,-5.83,-1.08,7.88,-5.74,-1.00,1
2659077,4085,0.00,-10.04,20.00,INTERNAL TEMP,222.81,53.00,99.31,-0.02,-0.02,-0.02,-0.09,-0.03,0.00,7.73,-5.85,-0.96,7.83,-5.82,-0.95,1
2659719,4086,0.00,-10.04,20.00,INTERNAL TEMP,222.81,53.00,99.88,-0.01,0.01,-0.01,0.05,0.02,0.00,7.89,-5.78,-1.01,7.83,-5.81,-1.01,1
2660353,4087,0.00,-10.04,20.00,INTERNAL TEMP,224.69,53.38,99.44,-0.04,0.06,-0.00,-0.05,-0.05,-0.12,7.81,-5.82,-1.08,7.87,-5.76,-0.96,1
2660996,4088,0.00,-10.04,20.00,INTERNAL TEMP,226.44,53.00,99.00,-0.09,0.05,0.01,0.34,0.04,0.30,8.18,-5.77,-0.61,7.83,-5.82,-0.92,1
2661639,4089,0.00,-10.04,20.00,INTERNAL TEMP,227.63,52.69,98.81,0.00,0.01,0.01,0.04,0.01,-0.05,7.84,-5.84,-0.97,7.80,-5.86,-0.91,1
2662282,4090,0.00,-10.04,20.00,INTERNAL TEMP,228.75,52.75,99.06,-0.02,-0.01,0.00,-0.08,0.01,-0.18,7.72,-5.84,-1.12,7.80,-5.86,-0.93,1
2662952,4091,0.00,-10.04,20.00,INTERNAL TEMP,229.25,52.88,98.81,-0.05,0.01,-0.03,-0.04,0.04,-0.15,7.78,-5.79,-1.06,7.82,-5.84,-0.91,1
2663596,4092,0.00,-10.04,20.00,INTERNAL TEMP,229.06,52.31,98.69,-0.08,0.06,-0.01,-0.05,0.00,-0.13,7.70,-5.92,-1.04,7.76,-5.92,-0.90,1
2664239,4093,0.00,-10.04,20.00,INTERNAL TEMP,229.31,52.38,98.56,-0.02,0.05,0.01,-0.03,0.12,-0.09,7.72,-5.75,-0.99,7.77,-5.91,-0.89,1
2664882,4094,0.00,-10.04,20.00,INTERNAL TEMP,230.13,52.06,98.88,-0.02,0.04,0.01,-0.09,-0.13,-0.09,7.63,-6.08,-1.03,7.73,-5.95,-0.93,1
2665553,4095,0.00,-10.04,20.00,INTERNAL TEMP,231.13,52.56,98.81,-0.05,-0.01,0.02,0.08,-0.07,-0.07,7.87,-5.95,-0.99,7.79,-5.88,-0.92,1
2666195,4096,0.00,-10.04,20.00,INTERNAL TEMP,231.56,52.38,98.56,0.02,0.02,-0.01,-0.10,0.05,-0.05,7.67,-5.85,-0.94,7.77,-5.91,-0.89,1
2666839,4097,0.00,-10.04,20.00,INTERNAL TEMP,231.88,52.06,98.94,-0.00,-0.00,0.02,-0.03,0.03,-0.12,7.70,-5.91,-1.06,7.73,-5.95,-0.94,1
2667510,4098,0.00,-10.04,20.00,INTERNAL TEMP,233.38,52.50,98.63,-0.01,0.02,0.01,0.02,0.02,-0.17,7.80,-5.87,-1.06,7.78,-5.90,-0.89,1
2668152,4099,0.00,-10.04,20.00,INTERNAL TEMP,234.25,52.50,98.25,-0.00,0.03,0.01,-0.03,0.03,-0.11,7.75,-5.86,-0.97,7.78,-5.90,-0.85,1
2668795,4100,0.00,-10.04,20.00,INTERNAL TEMP,235.13,52.44,98.63,-0.01,0.03,0.00,-0.04,-0.05,-0.17,7.73,-5.96,-1.06,7.77,-5.90,-0.89,1
2669437,4101,0.00,-10.04,20.00,INTERNAL TEMP,236.13,52.50,98.13,0.00,0.01,-0.01,-0.03,0.06,-0.13,7.75,-5.83,-0.97,7.78,-5.90,-0.84,1
2670108,4102,0.00,-10.04,20.00,INTERNAL TEMP,237.00,52.63,98.44,0.02,0.03,0.02,-0.03,0.03,-0.14,7.75,-5.85,-1.02,7.79,-5.88,-0.87,1
2670751,4103,0.00,-10.04,20.00,INTERNAL TEMP,237.56,52.50,98.19,-0.01,0.01,0.01,-0.04,0.01,-0.14,7.74,-5.88,-1.00,7.78,-5.90,-0.85,1
2671394,4104,0.00,-10.04,20.00,INTERNAL TEMP,238.06,52.50,97.88,-0.02,0.01,0.01,-0.03,0.00,-0.21,7.75,-5.90,-1.03,7.78,-5.90,-0.81,1
2672025,4105,0.00,-10.04,20.00,INTERNAL TEMP,239.00,52.75,98.31,0.02,0.03,0.03,-0.03,-0.04,-0.11,7.77,-5.92,-0.97,7.80,-5.87,-0.86,1
2672708,4106,0.00,-10.04,20.00,INTERNAL TEMP,239.44,52.38,98.19,-0.03,-0.02,0.01,0.00,0.03,-0.18,7.76,-5.89,-1.04,7.76,-5.92,-0.85,1
2673351,4107,0.00,-10.04,20.00,INTERNAL TEMP,240.56,52.81,97.56,0.01,0.05,-0.01,-0.07,0.03,-0.12,7.74,-5.83,-0.90,7.81,-5.86,-0.77,1
2673992,4108,0.00,-10.04,20.00,INTERNAL TEMP,240.50,52.19,98.38,-0.01,0.01,0.02,-0.03,-0.03,-0.16,7.71,-5.97,-1.04,7.74,-5.94,-0.88,1
2674628,4109,0.00,-10.04,20.00,INTERNAL TEMP,241.69,52.81,97.81,-0.02,0.03,0.03,-0.06,0.05,-0.12,7.75,-5.81,-0.93,7.81,-5.87,-0.80,1
2675307,4110,0.00,-10.04,20.00,INTERNAL TEMP,242.13,52.31,98.50,-0.01,0.02,-0.01,-0.05,0.01,-0.14,7.70,-5.90,-1.04,7.76,-5.92,-0.88,1
2675948,4111,0.00,-10.04,20.00,INTERNAL TEMP,242.38,52.13,98.00,-0.04,0.00,-0.02,-0.04,0.02,-0.17,7.70,-5.93,-1.01,7.74,-5.95,-0.84,1
2676582,4112,0.00,-10.04,20.00,INTERNAL TEMP,243.06,52.38,98.19,-0.03,0.01,0.01,-0.53,0.51,-0.25,7.91,-6.00,-0.91,7.76,-5.92,-0.85,1
2677228,4113,0.00,-10.04,20.00,INTERNAL TEMP,244.13,52.25,99.00,-0.00,0.01,-0.04,-0.09,0.00,-0.11,7.66,-5.92,-1.05,7.76,-5.92,-0.94,1
2677904,4114,0.00,-10.04,20.00,INTERNAL TEMP,244.50,51.94,98.19,-0.05,-0.02,0.02,-0.03,0.07,-0.14,7.68,-5.93,-1.01,7.72,-5.97,-0.86,1
2678546,4115,0.00,-10.04,20.00,INTERNAL TEMP,245.31,52.25,97.88,0.01,0.02,0.01,-0.02,0.05,-0.15,7.73,-5.88,-0.97,7.75,-5.94,-0.82,1
2679181,4116,0.00,-10.04,20.00,INTERNAL TEMP,246.06,52.44,98.06,-0.00,0.01,0.00,-0.03,-0.05,-0.19,7.73,-5.97,-1.03,7.77,-5.91,-0.84,1
2679826,4117,0.00,-10.04,20.00,INTERNAL TEMP,246.13,52.06,98.25,-0.02,0.01,-0.01,-0.03,0.00,-0.12,7.70,-5.95,-0.99,7.73,-5.96,-0.86,1
2680469,4118,0.00,-10.04,20.00,INTERNAL TEMP,246.38,52.13,98.13,-0.00,0.02,-0.00,0.04,-0.03,0.02,7.78,-5.98,-0.82,7.74,-5.95,-0.85,1
2681112,4119,0.00,-10.04,20.00,INTERNAL TEMP,246.75,51.88,98.44,-0.02,0.01,0.02,-0.04,0.00,-0.14,7.64,-5.99,-1.07,7.71,-5.98,-0.89,1
2681748,4120,0.00,-10.04,20.00,INTERNAL TEMP,248.13,52.31,97.38,-0.03,0.01,0.01,-0.08,0.11,-0.12,7.68,-5.82,-0.90,7.76,-5.93,-0.77,1
2682427,4121,0.00,-10.04,20.00,INTERNAL TEMP,249.06,51.81,98.50,0.01,0.04,-0.02,-0.04,0.03,-0.13,7.64,-5.96,-1.04,7.71,-5.99,-0.89,1
2683068,4122,0.00,-10.04,20.00,INTERNAL TEMP,250.69,52.25,97.81,-0.03,0.02,0.01,-0.08,-0.02,-0.18,7.67,-5.97,-1.00,7.75,-5.94,-0.81,1
2683701,4123,0.00,-10.04,20.00,INTERNAL TEMP,252.19,52.06,98.06,-0.01,0.04,-0.01,-0.01,0.00,-0.16,7.73,-5.95,-0.95,7.73,-5.96,-0.84,1
2684346,4124,0.00,-10.04,20.00,INTERNAL TEMP,253.88,52.06,98.31,-0.02,0.05,-0.02,-0.10,-0.04,-0.17,7.63,-6.00,-1.05,7.74,-5.95,-0.87,1
2685023,4125,0.00,-10.04,20.00,INTERNAL TEMP,255.63,52.00,97.88,-0.07,0.02,0.00,-0.04,0.02,-0.15,7.68,-5.95,-0.98,7.72,-5.97,-0.83,1
2685664,4126,0.00,-10.04,20.00,INTERNAL TEMP,257.31,52.13,97.75,-0.03,0.06,0.00,-0.06,0.09,-0.08,7.67,-5.86,-0.90,7.74,-5.95,-0.81,1
2686300,4127,0.00,-10.04,20.00,INTERNAL TEMP,259.38,51.94,98.31,-0.03,0.04,0.01,-0.07,-0.01,-0.12,7.65,-5.99,-0.99,7.72,-5.97,-0.87,1
2686943,4128,0.00,-10.04,20.00,INTERNAL TEMP,262.38,52.56,97.69,-0.05,0.05,-0.03,-0.05,0.06,-0.18,7.74,-5.83,-0.98,7.79,-5.89,-0.79,1
2687619,4129,0.00,-10.04,20.00,INTERNAL TEMP,264.19,51.63,97.94,-0.11,0.05,-0.04,-0.22,0.09,-0.11,7.46,-5.92,-0.95,7.69,-6.01,-0.84,1
2688252,4130,0.00,-10.04,20.00,INTERNAL TEMP,267.19,52.06,97.75,-0.04,0.08,0.02,-0.09,0.04,-0.14,7.63,-5.89,-0.96,7.73,-5.97,-0.81,1
2688898,4131,0.00,-10.04,20.00,INTERNAL TEMP,270.44,52.19,97.75,-0.07,0.06,0.02,-0.04,0.00,-0.20,7.70,-5.94,-1.01,7.75,-5.94,-0.81,1
2689539,4132,0.00,-10.04,20.00,INTERNAL TEMP,273.69,52.25,97.88,-0.08,0.08,-0.00,-0.12,0.06,-0.13,7.62,-5.88,-0.95,7.75,-5.94,-0.82,1
2690217,4133,0.00,-10.04,20.00,INTERNAL TEMP,277.00,52.13,97.75,-0.09,0.07,0.06,-0.02,0.03,-0.18,7.76,-5.93,-0.98,7.74,-5.96,-0.81,1
2690853,4134,0.00,-10.04,20.00,INTERNAL TEMP,281.38,52.50,98.38,-0.09,0.05,-0.05,-0.06,0.03,-0.15,7.72,-5.86,-1.02,7.78,-5.89,-0.87,1
2691494,4135,0.00,-10.04,20.00,INTERNAL TEMP,284.75,51.88,97.63,-0.10,0.05,0.06,-0.02,0.00,-0.18,7.69,-6.00,-0.98,7.71,-5.99,-0.80,1
2692135,4136,0.00,-10.04,20.00,INTERNAL TEMP,290.13,52.63,98.13,-0.09,0.08,-0.03,-0.06,-0.01,-0.12,7.73,-5.89,-0.96,7.80,-5.88,-0.84,1
2692803,4137,0.00,-10.04,20.00,INTERNAL TEMP,293.94,51.63,98.06,-0.10,0.09,-0.04,-0.07,-0.01,-0.20,7.61,-6.04,-1.05,7.69,-6.01,-0.85,1
2693446,4138,0.00,-10.04,20.00,INTERNAL TEMP,298.75,51.75,97.63,-0.10,0.10,0.07,-0.08,0.10,-0.17,7.60,-5.90,-0.98,7.70,-6.01,-0.80,1
2694087,4139,0.00,-10.04,20.00,INTERNAL TEMP,304.00,52.44,98.31,-0.07,0.07,0.06,0.10,0.10,-0.26,7.98,-5.68,-1.05,7.77,-5.91,-0.87,1
2694766,4140,0.00,-10.04,20.00,INTERNAL TEMP,308.88,52.13,98.13,-0.11,0.07,-0.00,-0.06,0.00,-0.11,7.68,-5.95,-0.96,7.74,-5.95,-0.85,1
2695400,4141,0.00,-10.04,20.00,INTERNAL TEMP,314.00,52.31,97.88,-0.09,0.08,0.00,-0.08,0.04,-0.12,7.66,-5.87,-0.95,7.76,-5.93,-0.82,1
2696041,4142,0.00,-10.04,20.00,INTERNAL TEMP,318.19,51.75,97.94,-0.09,0.10,0.01,-0.02,0.06,-0.22,7.68,-5.94,-1.06,7.70,-6.01,-0.83,1
2696685,4143,0.00,-10.04,20.00,INTERNAL TEMP,323.75,52.31,97.81,-0.10,0.10,0.05,-0.02,0.07,-0.17,7.75,-5.84,-0.98,7.76,-5.93,-0.81,1
2697351,4144,0.00,-10.04,20.00,INTERNAL TEMP,328.88,52.06,98.25,-0.07,0.11,0.03,0.03,-0.01,-0.17,7.77,-5.98,-1.04,7.73,-5.96,-0.86,1
2697995,4145,0.00,-10.04,20.00,INTERNAL TEMP,335.31,52.63,97.88,-0.11,0.07,-0.01,-0.08,-0.05,-0.16,7.71,-5.94,-0.97,7.79,-5.88,-0.81,1
2698637,4146,0.00,-10.04,20.00,INTERNAL TEMP,340.00,52.00,98.31,-0.11,0.10,-0.02,-0.01,-0.02,-0.15,7.71,-5.99,-1.03,7.73,-5.96,-0.87,1
2699280,4147,0.00,-10.04,20.00,INTERNAL TEMP,344.75,51.94,97.88,-0.10,0.09,-0.03,-0.14,-0.02,-0.14,7.59,-5.98,-0.99,7.72,-5.98,-0.82,1
2699916,4148,0.00,-10.04,20.00,INTERNAL TEMP,349.06,51.69,98.25,-0.13,0.10,-0.08,-0.43,0.06,-0.01,7.26,-5.93,-0.88,7.70,-6.00,-0.87,1
2700559,4149,0.00,-10.04,20.00,INTERNAL TEMP,352.06,53.13,98.38,-0.04,0.06,0.08,-0.01,-0.26,-0.55,7.83,-6.08,-1.41,7.84,-5.82,-0.86,1
2701200,4150,0.00,-10.04,20.00,INTERNAL TEMP,354.25,52.88,98.25,-0.05,-0.01,0.04,0.02,0.01,-0.07,7.85,-5.83,-0.92,7.82,-5.85,-0.84,1
2701842,4151,0.00,-10.04,20.00,INTERNAL TEMP,356.63,54.06,98.56,-0.03,0.06,-0.28,-0.51,0.18,-0.12,7.44,-5.48,-0.98,7.95,-5.66,-0.85,1
2702512,4152,0.00,-10.04,20.00,INTERNAL TEMP,2.50,55.25,99.56,-0.15,0.09,0.34,0.06,0.10,-0.42,8.10,-5.42,-1.35,8.04,-5.53,-0.93,1
2703154,4153,0.00,-10.04,20.00,INTERNAL TEMP,6.19,53.94,99.75,-0.08,0.07,0.09,-0.01,0.02,-0.06,7.91,-5.66,-1.04,7.92,-5.69,-0.98,1
2703802,4154,0.00,-10.04,20.00,INTERNAL TEMP,5.75,51.81,98.63,-0.10,0.02,0.02,0.00,0.01,-0.11,7.69,-5.98,-1.06,7.70,-5.99,-0.91,1
2704445,4155,0.00,-10.04,20.00,INTERNAL TEMP,5.88,52.06,97.50,0.09,-0.07,0.11,0.00,0.05,-0.10,7.75,-5.93,-0.87,7.73,-5.98,-0.79,1
